order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state
ORD02922,C0147,2022-03-15,Delivered,Credit Card,Pune,Maharashtra
ORD02923,C0677,2023-11-10,Cancelled,Net Banking,Khammam,Telangana
ORD02924,C0542,2023-07-08,Delivered,Debit Card,Madurai,Tamil Nadu
ORD02925,C0474,2022-01-15,Pending,Debit Card,Ahmedabad,Gujarat
ORD02926,C0938,2022-09-26,Pending,Net Banking,Nizamabad,Telangana
ORD02927,C0436,2023-05-24,Returned,UPI,Kanpur,Uttar Pradesh
ORD02928,C0108,2022-03-26,Delivered,UPI,Ajmer,Rajasthan
ORD02929,C0541,2023-05-30,Delivered,Credit Card,Pune,Maharashtra
ORD02930,C0794,2022-03-25,Delivered,Debit Card,Hyderabad,Telangana
ORD02931,C0082,2022-10-09,Pending,UPI,Gandhinagar,Gujarat
ORD02932,C0756,2023-09-25,Delivered,Net Banking,Mumbai,Maharashtra
ORD02933,C0854,2022-04-18,Delivered,Credit Card,Indore,Madhya Pradesh
ORD02934,C0152,2023-07-28,Cancelled,COD,Durgapur,West Bengal
ORD02935,C0227,2023-01-18,Delivered,Net Banking,Indore,Madhya Pradesh
ORD02936,C0552,2022-01-22,Returned,Credit Card,Siliguri,West Bengal
ORD02937,C0200,2022-05-10,Delivered,UPI,Nagpur,Maharashtra
ORD02938,C0590,2022-09-04,Returned,UPI,Bengaluru,Karnataka
ORD02939,C0129,2023-08-11,Pending,UPI,Saket,Delhi
ORD02940,C0125,2022-09-07,Returned,UPI,Durgapur,West Bengal
ORD02941,C0336,2023-07-02,Returned,Net Banking,Aurangabad,Maharashtra
ORD02942,C0291,2022-12-02,Delivered,UPI,Bengaluru,Karnataka
ORD02943,C0212,2023-02-15,Delivered,UPI,Janakpuri,Delhi
ORD02944,C0211,2023-01-24,Returned,UPI,Karimnagar,Telangana
ORD02945,C0223,2023-12-08,Delivered,Debit Card,Ahmedabad,Gujarat
ORD02946,C0252,2022-08-03,Delivered,Debit Card,Ajmer,Rajasthan
ORD02947,C0642,2022-12-08,Delivered,COD,Mumbai,Maharashtra
ORD02948,C0376,2023-10-11,Pending,Credit Card,Jaipur,Rajasthan
ORD02949,C0667,2022-12-09,Cancelled,Net Banking,New Delhi,Delhi
ORD02950,C0500,2023-08-05,Delivered,UPI,Saket,Delhi
ORD02951,C0389,2022-10-25,Delivered,COD,Bengaluru,Karnataka
ORD02952,C0676,2022-05-18,Cancelled,COD,Bhopal,Madhya Pradesh
ORD02953,C0187,2023-04-13,Delivered,UPI,Rajkot,Gujarat
ORD02954,C0785,2023-10-28,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD02955,C0182,2023-06-18,Delivered,Net Banking,Rohini,Delhi
ORD02956,C0837,2023-12-23,Delivered,UPI,Lucknow,Uttar Pradesh
ORD02957,C0714,2023-04-18,Pending,UPI,Belagavi,Karnataka
ORD02958,C0549,2023-10-13,Pending,Credit Card,Rohini,Delhi
ORD02959,C0999,2023-01-18,Pending,UPI,Lucknow,Uttar Pradesh
ORD02960,C0002,2022-05-19,Delivered,UPI,Khammam,Telangana
ORD02961,C0499,2023-03-06,Delivered,UPI,Kanpur,Uttar Pradesh
ORD02962,C0270,2023-10-11,Delivered,UPI,Hyderabad,Telangana
ORD02963,C0774,2023-08-16,Delivered,UPI,Belagavi,Karnataka
ORD02964,C0590,2023-02-26,Delivered,UPI,New Delhi,Delhi
ORD02965,C0267,2023-12-13,Returned,COD,Rajkot,Gujarat
ORD02966,C0584,2022-06-27,Delivered,Credit Card,Bhopal,Madhya Pradesh
ORD02967,C0522,2023-04-11,Returned,Net Banking,Noida,Uttar Pradesh
ORD02968,C0877,2023-12-25,Delivered,Net Banking,Kolkata,West Bengal
ORD02969,C0767,2023-04-10,Delivered,Credit Card,Siliguri,West Bengal
ORD02970,C0910,2022-07-21,Delivered,COD,Vadodara,Gujarat
ORD02971,C0123,2022-04-19,Returned,Net Banking,Khammam,Telangana
ORD02972,C0208,2022-11-09,Pending,Credit Card,Lucknow,Uttar Pradesh
ORD02973,C0520,2023-05-21,Delivered,Credit Card,Hyderabad,Telangana
ORD02974,C0228,2022-08-28,Delivered,UPI,Siliguri,West Bengal
ORD02975,C0015,2022-09-15,Delivered,Debit Card,Rajkot,Gujarat
ORD02976,C0638,2022-04-26,Pending,UPI,Bhopal,Madhya Pradesh
ORD02977,C0993,2022-01-24,Delivered,UPI,Karimnagar,Telangana
ORD02978,C0271,2022-06-20,Pending,COD,Madurai,Tamil Nadu
ORD02979,C0884,2022-08-27,Cancelled,Debit Card,Mysuru,Karnataka
ORD02980,C0473,2022-05-18,Delivered,Debit Card,Asansol,West Bengal
ORD02981,C0058,2023-12-26,Delivered,Debit Card,Bengaluru,Karnataka
ORD02982,C0579,2022-08-09,Delivered,Credit Card,Lucknow,Uttar Pradesh
ORD02983,C0659,2022-03-19,Delivered,Credit Card,Saket,Delhi
ORD02984,C0102,2023-10-12,Pending,UPI,Gwalior,Madhya Pradesh
ORD02985,C0975,2023-04-22,Delivered,Debit Card,Noida,Uttar Pradesh
ORD02986,C0155,2023-02-04,Pending,Net Banking,Karimnagar,Telangana
ORD02987,C0210,2022-07-07,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD02988,C0813,2022-05-28,Delivered,UPI,Vadodara,Gujarat
ORD02989,C0430,2022-04-13,Delivered,Net Banking,Dwarka,Delhi
ORD02990,C0198,2022-11-09,Delivered,Credit Card,Mumbai,Maharashtra
ORD02991,C0052,2023-05-02,Delivered,Credit Card,Jodhpur,Rajasthan
ORD02992,C0058,2022-06-05,Returned,UPI,Surat,Gujarat
ORD02993,C0401,2023-03-01,Returned,UPI,Howrah,West Bengal
ORD02994,C0420,2023-07-11,Delivered,UPI,Howrah,West Bengal
ORD02995,C0620,2022-11-17,Delivered,UPI,Rajkot,Gujarat
ORD02996,C0342,2023-07-31,Pending,UPI,Dwarka,Delhi
ORD02997,C0631,2023-04-18,Delivered,Debit Card,Surat,Gujarat
ORD02998,C0176,2022-06-14,Delivered,UPI,Nashik,Maharashtra
ORD02999,C0043,2023-06-06,Delivered,UPI,Ajmer,Rajasthan
ORD03000,C0146,2022-07-10,Delivered,Net Banking,Kota,Rajasthan
ORD03001,C0892,2023-12-28,Returned,Debit Card,Agra,Uttar Pradesh
ORD03002,C0114,2023-08-07,Delivered,Net Banking,Hubballi,Karnataka
ORD03003,C0855,2022-01-07,Delivered,UPI,Hubballi,Karnataka
ORD03004,C0149,2022-08-19,Returned,UPI,Jaipur,Rajasthan
ORD03005,C0370,2022-05-28,Delivered,Credit Card,Coimbatore,Tamil Nadu
ORD03006,C0186,2022-08-08,Pending,UPI,Madurai,Tamil Nadu
ORD03007,C0978,2023-11-12,Returned,Credit Card,Mysuru,Karnataka
ORD03008,C0817,2023-05-01,Cancelled,Credit Card,Varanasi,Uttar Pradesh
ORD03009,C0691,2022-07-07,Delivered,Debit Card,Pune,Maharashtra
ORD03010,C0231,2022-05-14,Delivered,UPI,Kolkata,West Bengal
ORD03011,C0838,2022-11-04,Returned,UPI,Gandhinagar,Gujarat
ORD03012,C0971,2022-12-20,Cancelled,Credit Card,Madurai,Tamil Nadu
ORD03013,C0115,2023-01-27,Delivered,UPI,Nizamabad,Telangana
ORD03014,C0328,2023-07-04,Delivered,Net Banking,Bhopal,Madhya Pradesh
ORD03015,C0554,2023-02-19,Pending,Debit Card,Salem,Tamil Nadu
ORD03016,C0907,2023-02-28,Delivered,Credit Card,Ujjain,Madhya Pradesh
ORD03017,C0130,2022-08-08,Delivered,COD,Karimnagar,Telangana
ORD03018,C0539,2022-10-03,Delivered,UPI,Aurangabad,Maharashtra
ORD03019,C0449,2023-11-05,Delivered,UPI,Warangal,Telangana
ORD03020,C0586,2022-02-03,Delivered,Debit Card,Bhopal,Madhya Pradesh
ORD03021,C0088,2023-03-24,Delivered,UPI,Indore,Madhya Pradesh
ORD03022,C0956,2022-07-26,Delivered,COD,Ujjain,Madhya Pradesh
ORD03023,C0805,2022-11-30,Pending,UPI,Coimbatore,Tamil Nadu
ORD03024,C0448,2022-10-04,Delivered,COD,Noida,Uttar Pradesh
ORD03025,C0121,2022-08-18,Delivered,Credit Card,Warangal,Telangana
ORD03026,C0443,2022-07-11,Delivered,Net Banking,Durgapur,West Bengal
ORD03027,C0171,2022-07-24,Returned,Credit Card,Chennai,Tamil Nadu
ORD03028,C0368,2022-12-03,Delivered,UPI,Chennai,Tamil Nadu
ORD03029,C0063,2022-01-22,Delivered,Credit Card,New Delhi,Delhi
ORD03030,C0762,2023-02-17,Delivered,Credit Card,Rohini,Delhi
ORD03031,C0004,2023-06-13,Delivered,Debit Card,Bhopal,Madhya Pradesh
ORD03032,C0125,2022-09-16,Delivered,Debit Card,Bhopal,Madhya Pradesh
ORD03033,C0978,2022-04-05,Delivered,Debit Card,Aurangabad,Maharashtra
ORD03034,C0143,2023-12-03,Delivered,COD,Coimbatore,Tamil Nadu
ORD03035,C0968,2023-08-15,Returned,Debit Card,Ujjain,Madhya Pradesh
ORD03036,C0398,2022-01-10,Delivered,Debit Card,Bhopal,Madhya Pradesh
ORD03037,C0863,2022-03-26,Pending,Net Banking,Noida,Uttar Pradesh
ORD03038,C0492,2022-09-22,Delivered,UPI,Karimnagar,Telangana
ORD03039,C0836,2023-08-27,Delivered,Debit Card,Aurangabad,Maharashtra
ORD03040,C0122,2022-04-10,Returned,UPI,Janakpuri,Delhi
ORD03041,C0952,2022-04-09,Delivered,UPI,Ahmedabad,Gujarat
ORD03042,C0569,2023-10-24,Delivered,UPI,Belagavi,Karnataka
ORD03043,C0778,2023-08-11,Pending,UPI,Warangal,Telangana
ORD03044,C0652,2022-09-24,Cancelled,Debit Card,Pune,Maharashtra
ORD03045,C0209,2022-11-28,Returned,UPI,Mangaluru,Karnataka
ORD03046,C0458,2022-11-26,Delivered,Credit Card,Jaipur,Rajasthan
ORD03047,C0291,2023-08-19,Cancelled,UPI,Gwalior,Madhya Pradesh
ORD03048,C0453,2022-06-01,Returned,UPI,Kota,Rajasthan
ORD03049,C0274,2023-10-22,Returned,Net Banking,Warangal,Telangana
ORD03050,C0706,2023-06-04,Delivered,UPI,Hyderabad,Telangana
ORD03051,C0458,2023-09-03,Pending,UPI,Saket,Delhi
ORD03052,C0985,2023-02-05,Delivered,Credit Card,Pune,Maharashtra
ORD03053,C0509,2022-09-26,Delivered,COD,Hyderabad,Telangana
ORD03054,C0809,2023-01-03,Delivered,UPI,Surat,Gujarat
ORD03055,C0974,2022-08-16,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD03056,C0090,2022-06-13,Delivered,COD,Nagpur,Maharashtra
ORD03057,C0565,2023-12-20,Delivered,Credit Card,Warangal,Telangana
ORD03058,C0644,2022-06-30,Returned,COD,Jaipur,Rajasthan
ORD03059,C0019,2022-10-21,Delivered,Net Banking,Siliguri,West Bengal
ORD03060,C0063,2023-04-21,Delivered,UPI,Bengaluru,Karnataka
ORD03061,C0419,2022-01-25,Delivered,UPI,Varanasi,Uttar Pradesh
ORD03062,C0147,2023-04-15,Delivered,UPI,Saket,Delhi
ORD03063,C0926,2022-05-11,Delivered,COD,Coimbatore,Tamil Nadu
ORD03064,C0360,2022-04-02,Delivered,Debit Card,Jaipur,Rajasthan
ORD03065,C0733,2023-01-19,Delivered,Debit Card,Noida,Uttar Pradesh
ORD03066,C0230,2022-09-22,Delivered,Debit Card,Udaipur,Rajasthan
ORD03067,C0916,2022-05-28,Pending,Credit Card,Kanpur,Uttar Pradesh
ORD03068,C0393,2022-01-26,Delivered,UPI,Rohini,Delhi
ORD03069,C0375,2023-05-27,Returned,Debit Card,New Delhi,Delhi
ORD03070,C0504,2022-06-02,Delivered,UPI,Rohini,Delhi
ORD03071,C0503,2023-02-24,Delivered,UPI,Jaipur,Rajasthan
ORD03072,C0768,2023-11-27,Delivered,Credit Card,Kolkata,West Bengal
ORD03073,C0464,2022-01-04,Delivered,Net Banking,Salem,Tamil Nadu
ORD03074,C0955,2023-12-17,Returned,COD,Udaipur,Rajasthan
ORD03075,C0079,2023-09-29,Cancelled,Net Banking,Madurai,Tamil Nadu
ORD03076,C0453,2023-06-07,Cancelled,UPI,Ajmer,Rajasthan
ORD03077,C0485,2023-04-24,Cancelled,Debit Card,Gwalior,Madhya Pradesh
ORD03078,C0655,2022-08-01,Delivered,UPI,Bhopal,Madhya Pradesh
ORD03079,C0311,2023-05-28,Delivered,COD,Belagavi,Karnataka
ORD03080,C0241,2022-11-17,Cancelled,Net Banking,Coimbatore,Tamil Nadu
ORD03081,C0315,2023-03-06,Cancelled,Debit Card,Lucknow,Uttar Pradesh
ORD03082,C0971,2022-04-24,Delivered,UPI,Warangal,Telangana
ORD03083,C0620,2022-12-31,Delivered,UPI,Udaipur,Rajasthan
ORD03084,C0994,2023-02-14,Delivered,UPI,Chennai,Tamil Nadu
ORD03085,C0785,2022-05-07,Delivered,Debit Card,Lucknow,Uttar Pradesh
ORD03086,C0560,2023-07-18,Delivered,UPI,Surat,Gujarat
ORD03087,C0878,2023-11-16,Delivered,UPI,New Delhi,Delhi
ORD03088,C0808,2022-10-22,Delivered,Net Banking,Siliguri,West Bengal
ORD03089,C0541,2023-06-14,Delivered,Net Banking,Chennai,Tamil Nadu
ORD03090,C0415,2023-02-19,Delivered,Debit Card,Hyderabad,Telangana
ORD03091,C0837,2022-04-14,Pending,UPI,Kolkata,West Bengal
ORD03092,C0319,2022-07-20,Delivered,UPI,Madurai,Tamil Nadu
ORD03093,C0884,2022-01-31,Delivered,Credit Card,Coimbatore,Tamil Nadu
ORD03094,C0762,2023-06-25,Delivered,Net Banking,Noida,Uttar Pradesh
ORD03095,C0146,2022-04-13,Returned,Debit Card,Janakpuri,Delhi
ORD03096,C0055,2022-03-01,Delivered,UPI,Karimnagar,Telangana
ORD03097,C0609,2023-04-03,Delivered,Credit Card,New Delhi,Delhi
ORD03098,C0083,2022-04-02,Cancelled,UPI,Bhopal,Madhya Pradesh
ORD03099,C0305,2023-05-02,Cancelled,UPI,Pune,Maharashtra
ORD03100,C0604,2023-04-23,Returned,Credit Card,Ahmedabad,Gujarat
ORD03101,C0906,2023-10-08,Returned,Net Banking,Mumbai,Maharashtra
ORD03102,C0701,2023-09-24,Pending,COD,Madurai,Tamil Nadu
ORD03103,C0101,2023-08-19,Delivered,Net Banking,Nizamabad,Telangana
ORD03104,C0337,2023-01-09,Pending,Debit Card,Gandhinagar,Gujarat
ORD03105,C0982,2023-03-25,Delivered,UPI,Mysuru,Karnataka
ORD03106,C0024,2023-04-29,Pending,Credit Card,Chennai,Tamil Nadu
ORD03107,C0763,2022-01-04,Delivered,Debit Card,Gandhinagar,Gujarat
ORD03108,C0733,2022-08-21,Delivered,COD,Bhopal,Madhya Pradesh
ORD03109,C0029,2023-07-20,Delivered,UPI,Hubballi,Karnataka
ORD03110,C1000,2022-06-08,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD03111,C0649,2023-01-29,Delivered,Credit Card,Ujjain,Madhya Pradesh
ORD03112,C0203,2023-05-12,Delivered,UPI,Belagavi,Karnataka
ORD03113,C0574,2022-04-19,Cancelled,UPI,Rajkot,Gujarat
ORD03114,C0016,2023-11-21,Returned,Credit Card,Noida,Uttar Pradesh
ORD03115,C0888,2023-05-28,Delivered,UPI,Asansol,West Bengal
ORD03116,C0199,2022-05-19,Delivered,Credit Card,Agra,Uttar Pradesh
ORD03117,C0994,2022-05-05,Delivered,UPI,Coimbatore,Tamil Nadu
ORD03118,C0685,2023-01-27,Delivered,Net Banking,Ajmer,Rajasthan
ORD03119,C0683,2023-04-29,Delivered,Net Banking,Varanasi,Uttar Pradesh
ORD03120,C0448,2023-09-27,Delivered,UPI,Kolkata,West Bengal
ORD03121,C0092,2022-11-26,Delivered,UPI,Howrah,West Bengal
ORD03122,C0844,2022-05-29,Delivered,UPI,Udaipur,Rajasthan
ORD03123,C0203,2023-01-08,Delivered,COD,Pune,Maharashtra
ORD03124,C0915,2022-06-10,Delivered,UPI,Nizamabad,Telangana
ORD03125,C0552,2022-08-16,Delivered,UPI,Belagavi,Karnataka
ORD03126,C0068,2022-08-14,Delivered,UPI,Noida,Uttar Pradesh
ORD03127,C0616,2022-03-18,Cancelled,UPI,Hubballi,Karnataka
ORD03128,C0151,2022-04-14,Delivered,UPI,New Delhi,Delhi
ORD03129,C0782,2023-07-18,Pending,Debit Card,Vadodara,Gujarat
ORD03130,C0237,2023-11-15,Cancelled,Debit Card,Jodhpur,Rajasthan
ORD03131,C0318,2023-07-18,Delivered,UPI,Howrah,West Bengal
ORD03132,C0902,2022-10-10,Pending,Credit Card,Mumbai,Maharashtra
ORD03133,C0518,2023-08-23,Returned,Net Banking,Salem,Tamil Nadu
ORD03134,C0484,2022-09-10,Delivered,UPI,Mangaluru,Karnataka
ORD03135,C0560,2022-03-20,Pending,COD,Mysuru,Karnataka
ORD03136,C0138,2022-08-28,Delivered,Debit Card,Kolkata,West Bengal
ORD03137,C0101,2022-12-16,Delivered,UPI,Gandhinagar,Gujarat
ORD03138,C0473,2022-06-14,Delivered,Credit Card,Aurangabad,Maharashtra
ORD03139,C0806,2022-10-27,Delivered,Debit Card,Madurai,Tamil Nadu
ORD03140,C0433,2023-04-19,Delivered,UPI,Durgapur,West Bengal
ORD03141,C0105,2022-01-28,Delivered,UPI,Hubballi,Karnataka
ORD03142,C0126,2023-01-06,Delivered,UPI,Karimnagar,Telangana
ORD03143,C0657,2022-08-24,Delivered,Debit Card,Gandhinagar,Gujarat
ORD03144,C0499,2022-11-22,Delivered,UPI,New Delhi,Delhi
ORD03145,C0910,2023-03-29,Delivered,UPI,Pune,Maharashtra
ORD03146,C0867,2022-11-29,Returned,Debit Card,Noida,Uttar Pradesh
ORD03147,C0166,2023-07-31,Delivered,UPI,Jaipur,Rajasthan
ORD03148,C0413,2022-06-01,Cancelled,UPI,Ajmer,Rajasthan
ORD03149,C0047,2023-04-05,Delivered,UPI,Nizamabad,Telangana
ORD03150,C0669,2023-01-22,Delivered,UPI,Nashik,Maharashtra
ORD03151,C0966,2022-12-13,Delivered,Credit Card,Mysuru,Karnataka
ORD03152,C0428,2023-12-10,Delivered,Debit Card,Kota,Rajasthan
ORD03153,C0442,2023-06-01,Cancelled,Debit Card,Saket,Delhi
ORD03154,C0817,2022-09-27,Delivered,COD,Jaipur,Rajasthan
ORD03155,C0696,2022-08-28,Delivered,Debit Card,Ajmer,Rajasthan
ORD03156,C0266,2022-01-07,Delivered,UPI,Howrah,West Bengal
ORD03157,C0791,2022-05-29,Delivered,Credit Card,Khammam,Telangana
ORD03158,C0611,2023-04-06,Delivered,UPI,Mangaluru,Karnataka
ORD03159,C0197,2023-11-30,Delivered,UPI,Nagpur,Maharashtra
ORD03160,C0755,2023-05-01,Delivered,Net Banking,Ahmedabad,Gujarat
ORD03161,C0353,2022-09-18,Delivered,Net Banking,Vadodara,Gujarat
ORD03162,C0248,2023-06-24,Delivered,Net Banking,Bhopal,Madhya Pradesh
ORD03163,C0881,2023-02-17,Returned,UPI,Surat,Gujarat
ORD03164,C0062,2023-12-25,Delivered,COD,Dwarka,Delhi
ORD03165,C0106,2022-04-19,Returned,Net Banking,Salem,Tamil Nadu
ORD03166,C0437,2023-09-14,Delivered,Credit Card,Asansol,West Bengal
ORD03167,C0059,2022-10-29,Delivered,Net Banking,Jodhpur,Rajasthan
ORD03168,C0296,2022-10-02,Cancelled,Credit Card,Kolkata,West Bengal
ORD03169,C0034,2023-01-19,Delivered,UPI,Warangal,Telangana
ORD03170,C0009,2022-08-01,Delivered,Net Banking,Ajmer,Rajasthan
ORD03171,C0921,2022-07-04,Returned,COD,Chennai,Tamil Nadu
ORD03172,C0015,2022-04-08,Pending,Net Banking,Ujjain,Madhya Pradesh
ORD03173,C0276,2023-05-23,Cancelled,UPI,Salem,Tamil Nadu
ORD03174,C0890,2022-03-15,Delivered,Net Banking,Hyderabad,Telangana
ORD03175,C0826,2022-03-24,Delivered,UPI,Pune,Maharashtra
ORD03176,C0702,2022-01-12,Pending,UPI,Nagpur,Maharashtra
ORD03177,C0190,2023-02-28,Cancelled,UPI,Dwarka,Delhi
ORD03178,C0592,2022-08-18,Cancelled,Net Banking,Varanasi,Uttar Pradesh
ORD03179,C0577,2022-10-13,Returned,Credit Card,Surat,Gujarat
ORD03180,C0006,2023-07-07,Delivered,Credit Card,Saket,Delhi
ORD03181,C0267,2022-03-04,Delivered,UPI,Udaipur,Rajasthan
ORD03182,C0333,2022-04-22,Delivered,UPI,Ujjain,Madhya Pradesh
ORD03183,C0131,2023-04-19,Returned,COD,Indore,Madhya Pradesh
ORD03184,C0554,2022-03-31,Delivered,Credit Card,Surat,Gujarat
ORD03185,C0357,2023-10-30,Delivered,COD,Jodhpur,Rajasthan
ORD03186,C0061,2022-05-09,Cancelled,Debit Card,Jabalpur,Madhya Pradesh
ORD03187,C0662,2022-12-06,Cancelled,Credit Card,Rajkot,Gujarat
ORD03188,C0660,2022-11-08,Delivered,UPI,Tiruchirappalli,Tamil Nadu
ORD03189,C0639,2023-10-04,Delivered,UPI,Vadodara,Gujarat
ORD03190,C0880,2023-07-14,Delivered,Net Banking,Aurangabad,Maharashtra
ORD03191,C0373,2023-02-27,Cancelled,UPI,Kota,Rajasthan
ORD03192,C0011,2023-11-13,Returned,UPI,Aurangabad,Maharashtra
ORD03193,C0048,2022-06-19,Delivered,UPI,Tiruchirappalli,Tamil Nadu
ORD03194,C0904,2022-09-01,Delivered,UPI,Durgapur,West Bengal
ORD03195,C0936,2022-02-05,Delivered,UPI,Khammam,Telangana
ORD03196,C0981,2022-07-17,Delivered,UPI,Madurai,Tamil Nadu
ORD03197,C0367,2022-03-10,Delivered,Net Banking,Coimbatore,Tamil Nadu
ORD03198,C0874,2022-03-02,Delivered,Net Banking,Durgapur,West Bengal
ORD03199,C0291,2022-12-03,Returned,Debit Card,Rohini,Delhi
ORD03200,C0876,2023-02-19,Delivered,Net Banking,Pune,Maharashtra
ORD03201,C0712,2022-08-02,Delivered,Debit Card,Nizamabad,Telangana
ORD03202,C0897,2022-06-16,Delivered,UPI,Dwarka,Delhi
ORD03203,C0437,2022-05-16,Delivered,Credit Card,Tiruchirappalli,Tamil Nadu
ORD03204,C0765,2023-07-06,Pending,UPI,Siliguri,West Bengal
ORD03205,C0771,2022-10-04,Delivered,Net Banking,Madurai,Tamil Nadu
ORD03206,C0799,2022-12-08,Returned,Credit Card,Nashik,Maharashtra
ORD03207,C0630,2022-05-18,Pending,UPI,Ujjain,Madhya Pradesh
ORD03208,C0412,2022-07-22,Delivered,Credit Card,Janakpuri,Delhi
ORD03209,C0285,2022-06-13,Delivered,UPI,Gwalior,Madhya Pradesh
ORD03210,C0794,2022-10-02,Delivered,Credit Card,Tiruchirappalli,Tamil Nadu
ORD03211,C0638,2022-04-11,Delivered,UPI,Vadodara,Gujarat
ORD03212,C0720,2022-08-23,Delivered,Credit Card,Ahmedabad,Gujarat
ORD03213,C0967,2023-03-10,Cancelled,UPI,Jodhpur,Rajasthan
ORD03214,C0684,2023-06-05,Delivered,Credit Card,Howrah,West Bengal
ORD03215,C0919,2022-05-26,Returned,Net Banking,Jaipur,Rajasthan
ORD03216,C0460,2022-08-23,Delivered,Credit Card,Jaipur,Rajasthan
ORD03217,C0925,2022-10-03,Delivered,UPI,Tiruchirappalli,Tamil Nadu
ORD03218,C0171,2023-12-24,Delivered,Credit Card,Pune,Maharashtra
ORD03219,C0364,2022-01-11,Delivered,UPI,Rohini,Delhi
ORD03220,C0596,2023-10-18,Delivered,UPI,Chennai,Tamil Nadu
ORD03221,C0872,2023-03-29,Delivered,Credit Card,Aurangabad,Maharashtra
ORD03222,C0478,2023-09-12,Pending,Credit Card,Madurai,Tamil Nadu
ORD03223,C0158,2022-04-06,Delivered,UPI,Kanpur,Uttar Pradesh
ORD03224,C0718,2023-07-07,Returned,Credit Card,Agra,Uttar Pradesh
ORD03225,C0791,2023-07-10,Delivered,UPI,Nagpur,Maharashtra
ORD03226,C0850,2023-08-12,Delivered,UPI,Rajkot,Gujarat
ORD03227,C0604,2023-08-27,Pending,Credit Card,Dwarka,Delhi
ORD03228,C0894,2023-09-25,Pending,UPI,Mangaluru,Karnataka
ORD03229,C0682,2022-10-24,Pending,UPI,Gandhinagar,Gujarat
ORD03230,C0652,2023-05-31,Returned,Credit Card,Nizamabad,Telangana
ORD03231,C0197,2023-07-09,Delivered,Debit Card,Khammam,Telangana
ORD03232,C0139,2023-02-19,Returned,UPI,Kota,Rajasthan
ORD03233,C0408,2023-05-09,Delivered,Credit Card,Nizamabad,Telangana
ORD03234,C0313,2022-08-10,Cancelled,Debit Card,Madurai,Tamil Nadu
ORD03235,C0083,2023-08-23,Delivered,Credit Card,Durgapur,West Bengal
ORD03236,C0891,2022-12-25,Delivered,UPI,Coimbatore,Tamil Nadu
ORD03237,C0747,2023-11-11,Pending,Credit Card,Madurai,Tamil Nadu
ORD03238,C0177,2023-07-20,Delivered,Credit Card,Varanasi,Uttar Pradesh
ORD03239,C0662,2022-01-14,Delivered,COD,Kanpur,Uttar Pradesh
ORD03240,C0945,2022-10-08,Delivered,Credit Card,Coimbatore,Tamil Nadu
ORD03241,C0012,2022-01-14,Delivered,Debit Card,Tiruchirappalli,Tamil Nadu
ORD03242,C0852,2023-12-12,Delivered,UPI,Jodhpur,Rajasthan
ORD03243,C0269,2022-12-17,Cancelled,UPI,Jaipur,Rajasthan
ORD03244,C0441,2022-07-18,Delivered,Credit Card,Gwalior,Madhya Pradesh
ORD03245,C0020,2022-08-26,Delivered,UPI,Lucknow,Uttar Pradesh
ORD03246,C0225,2022-09-09,Delivered,UPI,Belagavi,Karnataka
ORD03247,C0138,2022-06-14,Delivered,Credit Card,Indore,Madhya Pradesh
ORD03248,C0228,2023-01-27,Cancelled,Debit Card,Belagavi,Karnataka
ORD03249,C0955,2023-06-26,Delivered,Credit Card,Jaipur,Rajasthan
ORD03250,C0410,2022-10-15,Delivered,COD,Nagpur,Maharashtra
ORD03251,C0486,2023-03-23,Cancelled,Credit Card,Jaipur,Rajasthan
ORD03252,C0731,2022-12-29,Delivered,Credit Card,Saket,Delhi
ORD03253,C0178,2022-07-24,Delivered,UPI,Janakpuri,Delhi
ORD03254,C0878,2022-08-17,Delivered,UPI,Jodhpur,Rajasthan
ORD03255,C0118,2022-01-13,Delivered,Debit Card,Janakpuri,Delhi
ORD03256,C0730,2022-04-06,Pending,UPI,Agra,Uttar Pradesh
ORD03257,C0399,2022-12-24,Delivered,Net Banking,New Delhi,Delhi
ORD03258,C0471,2022-07-02,Delivered,Debit Card,Mysuru,Karnataka
ORD03259,C0371,2023-05-04,Pending,Net Banking,Ajmer,Rajasthan
ORD03260,C0880,2023-12-11,Delivered,UPI,Nashik,Maharashtra
ORD03261,C0639,2022-02-16,Cancelled,Net Banking,Kanpur,Uttar Pradesh
ORD03262,C0336,2022-12-15,Delivered,Credit Card,Hubballi,Karnataka
ORD03263,C0856,2023-05-22,Delivered,Credit Card,Mumbai,Maharashtra
ORD03264,C0715,2022-07-07,Delivered,UPI,Madurai,Tamil Nadu
ORD03265,C0456,2022-11-12,Delivered,UPI,Warangal,Telangana
ORD03266,C0225,2022-10-03,Delivered,Debit Card,Surat,Gujarat
ORD03267,C0844,2023-02-03,Delivered,Credit Card,Saket,Delhi
ORD03268,C0368,2022-10-28,Returned,Credit Card,Pune,Maharashtra
ORD03269,C0863,2022-05-21,Delivered,Credit Card,Janakpuri,Delhi
ORD03270,C0178,2022-07-22,Delivered,Debit Card,Varanasi,Uttar Pradesh
ORD03271,C0669,2022-01-13,Pending,UPI,Lucknow,Uttar Pradesh
ORD03272,C0513,2022-12-12,Delivered,UPI,Howrah,West Bengal
