order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state,order_year,order_month,order_quarter,order_weekday,order_week_number
ORD02293,C0830,2023-11-02,Delivered,COD,Jaipur,Rajasthan,2023,11,Q4,Thursday,44
ORD02294,C0354,2022-05-12,Returned,Credit Card,Ujjain,Madhya Pradesh,2022,5,Q2,Thursday,19
ORD02295,C0235,2023-04-10,Delivered,UPI,Mumbai,Maharashtra,2023,4,Q2,Monday,15
ORD02296,C0563,2022-12-01,Delivered,Credit Card,Udaipur,Rajasthan,2022,12,Q4,Thursday,48
ORD02297,C0867,2022-01-28,Delivered,UPI,Coimbatore,Tamil Nadu,2022,1,Q1,Friday,4
ORD02298,C0145,2023-05-09,Pending,Credit Card,Chennai,Tamil Nadu,2023,5,Q2,Tuesday,19
ORD02299,C0166,2023-05-06,Delivered,Credit Card,Siliguri,West Bengal,2023,5,Q2,Saturday,18
ORD02300,C0614,2023-09-27,Delivered,Debit Card,Pune,Maharashtra,2023,9,Q3,Wednesday,39
ORD02301,C0437,2023-08-28,Delivered,UPI,Hubballi,Karnataka,2023,8,Q3,Monday,35
ORD02302,C0544,2023-10-28,Pending,UPI,Madurai,Tamil Nadu,2023,10,Q4,Saturday,43
ORD02303,C0976,2022-06-12,Cancelled,Debit Card,Durgapur,West Bengal,2022,6,Q2,Sunday,23
ORD02304,C0719,2023-12-29,Cancelled,UPI,Pune,Maharashtra,2023,12,Q4,Friday,52
ORD02305,C0018,2023-09-23,Delivered,COD,Mumbai,Maharashtra,2023,9,Q3,Saturday,38
ORD02306,C0937,2023-10-18,Delivered,Credit Card,Gandhinagar,Gujarat,2023,10,Q4,Wednesday,42
ORD02307,C0067,2023-01-15,Delivered,Debit Card,Noida,Uttar Pradesh,2023,1,Q1,Sunday,2
ORD02308,C0292,2023-03-12,Cancelled,COD,Durgapur,West Bengal,2023,3,Q1,Sunday,10
ORD02309,C0862,2022-04-19,Delivered,Net Banking,Varanasi,Uttar Pradesh,2022,4,Q2,Tuesday,16
ORD02310,C0003,2022-04-24,Delivered,UPI,Rajkot,Gujarat,2022,4,Q2,Sunday,16
ORD02311,C0126,2022-02-09,Delivered,Net Banking,Belagavi,Karnataka,2022,2,Q1,Wednesday,6
ORD02312,C0236,2022-04-13,Delivered,UPI,Ajmer,Rajasthan,2022,4,Q2,Wednesday,15
ORD02313,C0166,2023-03-10,Delivered,Credit Card,Hubballi,Karnataka,2023,3,Q1,Friday,10
ORD02314,C0832,2023-11-18,Delivered,UPI,Hyderabad,Telangana,2023,11,Q4,Saturday,46
ORD02315,C0890,2022-04-21,Pending,Debit Card,Bhopal,Madhya Pradesh,2022,4,Q2,Thursday,16
ORD02316,C0201,2023-06-05,Delivered,Credit Card,Ahmedabad,Gujarat,2023,6,Q2,Monday,23
ORD02317,C0474,2023-12-31,Delivered,UPI,New Delhi,Delhi,2023,12,Q4,Sunday,52
ORD02318,C0370,2023-06-28,Pending,Credit Card,Nagpur,Maharashtra,2023,6,Q2,Wednesday,26
ORD02319,C0180,2022-04-27,Returned,UPI,Janakpuri,Delhi,2022,4,Q2,Wednesday,17
ORD02320,C0187,2022-12-24,Delivered,Credit Card,Jabalpur,Madhya Pradesh,2022,12,Q4,Saturday,51
ORD02321,C0437,2023-12-22,Delivered,UPI,Asansol,West Bengal,2023,12,Q4,Friday,51
ORD02322,C0124,2023-07-29,Delivered,UPI,Pune,Maharashtra,2023,7,Q3,Saturday,30
ORD02323,C0413,2022-06-10,Cancelled,COD,Saket,Delhi,2022,6,Q2,Friday,23
ORD02324,C0859,2023-03-24,Cancelled,Credit Card,Vadodara,Gujarat,2023,3,Q1,Friday,12
ORD02325,C0362,2023-08-23,Delivered,UPI,Chennai,Tamil Nadu,2023,8,Q3,Wednesday,34
ORD02326,C0020,2022-02-02,Delivered,UPI,Salem,Tamil Nadu,2022,2,Q1,Wednesday,5
ORD02327,C0103,2022-11-15,Pending,Debit Card,Kota,Rajasthan,2022,11,Q4,Tuesday,46
ORD02328,C0815,2022-04-30,Delivered,Credit Card,Mumbai,Maharashtra,2022,4,Q2,Saturday,17
ORD02329,C0936,2022-09-16,Delivered,Debit Card,Ahmedabad,Gujarat,2022,9,Q3,Friday,37
ORD02330,C0242,2023-07-11,Returned,Credit Card,Noida,Uttar Pradesh,2023,7,Q3,Tuesday,28
ORD02331,C0588,2022-01-04,Delivered,Debit Card,Gwalior,Madhya Pradesh,2022,1,Q1,Tuesday,1
ORD02332,C0804,2022-06-26,Delivered,Debit Card,Mangaluru,Karnataka,2022,6,Q2,Sunday,25
ORD02333,C0828,2023-08-27,Delivered,Net Banking,Hyderabad,Telangana,2023,8,Q3,Sunday,34
ORD02334,C0803,2023-09-13,Delivered,Credit Card,Rajkot,Gujarat,2023,9,Q3,Wednesday,37
ORD02335,C0204,2023-04-20,Delivered,Debit Card,New Delhi,Delhi,2023,4,Q2,Thursday,16
ORD02336,C0618,2023-07-24,Returned,UPI,Kota,Rajasthan,2023,7,Q3,Monday,30
ORD02337,C0153,2022-08-10,Delivered,COD,Jaipur,Rajasthan,2022,8,Q3,Wednesday,32
ORD02338,C0585,2022-09-30,Delivered,Net Banking,Rajkot,Gujarat,2022,9,Q3,Friday,39
ORD02339,C0188,2022-08-04,Returned,COD,Asansol,West Bengal,2022,8,Q3,Thursday,31
ORD02340,C0297,2023-08-20,Delivered,UPI,Ujjain,Madhya Pradesh,2023,8,Q3,Sunday,33
ORD02341,C0827,2022-01-16,Delivered,Net Banking,Jabalpur,Madhya Pradesh,2022,1,Q1,Sunday,2
ORD02342,C0905,2023-03-18,Cancelled,COD,Kanpur,Uttar Pradesh,2023,3,Q1,Saturday,11
ORD02343,C0220,2023-04-24,Delivered,Credit Card,Chennai,Tamil Nadu,2023,4,Q2,Monday,17
ORD02344,C0109,2022-04-02,Delivered,Net Banking,Warangal,Telangana,2022,4,Q2,Saturday,13
ORD02345,C0098,2023-07-13,Pending,Debit Card,Nagpur,Maharashtra,2023,7,Q3,Thursday,28
ORD02346,C0701,2023-12-20,Returned,Credit Card,Rohini,Delhi,2023,12,Q4,Wednesday,51
ORD02347,C0907,2023-08-22,Delivered,UPI,Ujjain,Madhya Pradesh,2023,8,Q3,Tuesday,34
ORD02348,C1000,2023-04-01,Pending,Debit Card,Bengaluru,Karnataka,2023,4,Q2,Saturday,13
ORD02349,C0641,2023-08-25,Pending,COD,Khammam,Telangana,2023,8,Q3,Friday,34
ORD02350,C0835,2022-03-14,Pending,COD,Hyderabad,Telangana,2022,3,Q1,Monday,11
ORD02351,C0548,2022-05-22,Delivered,UPI,Agra,Uttar Pradesh,2022,5,Q2,Sunday,20
ORD02352,C0526,2022-08-27,Delivered,Credit Card,Siliguri,West Bengal,2022,8,Q3,Saturday,34
ORD02353,C0449,2022-01-12,Delivered,UPI,Nizamabad,Telangana,2022,1,Q1,Wednesday,2
ORD02354,C0554,2022-02-17,Delivered,UPI,Nagpur,Maharashtra,2022,2,Q1,Thursday,7
ORD02355,C0863,2022-07-13,Delivered,UPI,Mysuru,Karnataka,2022,7,Q3,Wednesday,28
ORD02356,C0094,2023-10-26,Delivered,COD,Jabalpur,Madhya Pradesh,2023,10,Q4,Thursday,43
ORD02357,C0691,2023-08-28,Delivered,UPI,Karimnagar,Telangana,2023,8,Q3,Monday,35
ORD02358,C0926,2023-06-01,Delivered,Debit Card,Ajmer,Rajasthan,2023,6,Q2,Thursday,22
ORD02359,C0966,2023-11-18,Pending,Credit Card,Ajmer,Rajasthan,2023,11,Q4,Saturday,46
ORD02360,C0045,2023-08-26,Delivered,Debit Card,Nagpur,Maharashtra,2023,8,Q3,Saturday,34
ORD02361,C0810,2023-08-18,Delivered,Credit Card,Lucknow,Uttar Pradesh,2023,8,Q3,Friday,33
ORD02362,C0922,2023-07-20,Delivered,UPI,Nashik,Maharashtra,2023,7,Q3,Thursday,29
ORD02363,C0572,2022-08-18,Delivered,Credit Card,Noida,Uttar Pradesh,2022,8,Q3,Thursday,33
ORD02364,C0595,2023-11-06,Delivered,Credit Card,Hubballi,Karnataka,2023,11,Q4,Monday,45
ORD02365,C0907,2023-09-12,Pending,Debit Card,Lucknow,Uttar Pradesh,2023,9,Q3,Tuesday,37
ORD02366,C0386,2023-01-28,Delivered,Debit Card,Noida,Uttar Pradesh,2023,1,Q1,Saturday,4
ORD02367,C0027,2022-09-30,Delivered,UPI,Jabalpur,Madhya Pradesh,2022,9,Q3,Friday,39
ORD02368,C0012,2022-06-06,Delivered,UPI,Hubballi,Karnataka,2022,6,Q2,Monday,23
ORD02369,C0956,2022-12-31,Delivered,UPI,Coimbatore,Tamil Nadu,2022,12,Q4,Saturday,52
ORD02370,C0556,2023-07-14,Delivered,Credit Card,Udaipur,Rajasthan,2023,7,Q3,Friday,28
ORD02371,C0273,2023-07-02,Delivered,Debit Card,Indore,Madhya Pradesh,2023,7,Q3,Sunday,26
ORD02372,C0043,2023-03-23,Delivered,UPI,Saket,Delhi,2023,3,Q1,Thursday,12
ORD02373,C0771,2023-06-24,Delivered,Credit Card,Surat,Gujarat,2023,6,Q2,Saturday,25
ORD02374,C0639,2022-03-06,Delivered,UPI,Jaipur,Rajasthan,2022,3,Q1,Sunday,9
ORD02375,C0918,2022-09-12,Delivered,Debit Card,Belagavi,Karnataka,2022,9,Q3,Monday,37
ORD02376,C0841,2022-07-29,Returned,UPI,Indore,Madhya Pradesh,2022,7,Q3,Friday,30
ORD02377,C0737,2023-02-22,Cancelled,UPI,Janakpuri,Delhi,2023,2,Q1,Wednesday,8
ORD02378,C0941,2022-09-18,Delivered,Credit Card,New Delhi,Delhi,2022,9,Q3,Sunday,37
ORD02379,C0799,2023-12-19,Delivered,UPI,Udaipur,Rajasthan,2023,12,Q4,Tuesday,51
ORD02380,C0508,2022-05-29,Delivered,Debit Card,Agra,Uttar Pradesh,2022,5,Q2,Sunday,21
ORD02381,C0666,2022-02-02,Cancelled,Debit Card,Udaipur,Rajasthan,2022,2,Q1,Wednesday,5
ORD02382,C0807,2023-08-04,Delivered,Net Banking,Lucknow,Uttar Pradesh,2023,8,Q3,Friday,31
ORD02383,C0919,2022-03-08,Returned,UPI,Rajkot,Gujarat,2022,3,Q1,Tuesday,10
ORD02384,C0552,2023-08-10,Returned,Debit Card,Noida,Uttar Pradesh,2023,8,Q3,Thursday,32
ORD02385,C0980,2022-01-03,Cancelled,Credit Card,Khammam,Telangana,2022,1,Q1,Monday,1
ORD02386,C0100,2022-10-06,Delivered,UPI,Warangal,Telangana,2022,10,Q4,Thursday,40
ORD02387,C0807,2022-08-20,Cancelled,Debit Card,Hyderabad,Telangana,2022,8,Q3,Saturday,33
ORD02388,C0970,2022-09-29,Delivered,Debit Card,Kota,Rajasthan,2022,9,Q3,Thursday,39
ORD02389,C0825,2022-09-12,Delivered,Credit Card,Khammam,Telangana,2022,9,Q3,Monday,37
ORD02390,C0451,2022-11-16,Pending,Credit Card,Ujjain,Madhya Pradesh,2022,11,Q4,Wednesday,46
ORD02391,C0336,2022-12-15,Delivered,COD,Lucknow,Uttar Pradesh,2022,12,Q4,Thursday,50
ORD02392,C0128,2023-09-21,Delivered,Credit Card,Mumbai,Maharashtra,2023,9,Q3,Thursday,38
ORD02393,C0866,2023-12-05,Returned,COD,Chennai,Tamil Nadu,2023,12,Q4,Tuesday,49
ORD02394,C0911,2023-12-13,Delivered,UPI,Janakpuri,Delhi,2023,12,Q4,Wednesday,50
ORD02395,C0433,2023-12-01,Returned,UPI,Ahmedabad,Gujarat,2023,12,Q4,Friday,48
ORD02396,C0771,2023-07-23,Cancelled,UPI,Ujjain,Madhya Pradesh,2023,7,Q3,Sunday,29
ORD02397,C0421,2023-12-28,Delivered,UPI,Howrah,West Bengal,2023,12,Q4,Thursday,52
ORD02398,C0336,2023-01-17,Delivered,Credit Card,Gwalior,Madhya Pradesh,2023,1,Q1,Tuesday,3
ORD02399,C0026,2023-09-01,Delivered,Credit Card,Mumbai,Maharashtra,2023,9,Q3,Friday,35
ORD02400,C0544,2023-08-18,Delivered,UPI,Madurai,Tamil Nadu,2023,8,Q3,Friday,33
ORD02401,C0699,2022-10-08,Returned,Debit Card,Kota,Rajasthan,2022,10,Q4,Saturday,40
ORD02402,C0446,2023-03-18,Delivered,UPI,Khammam,Telangana,2023,3,Q1,Saturday,11
ORD02403,C0166,2022-01-15,Cancelled,COD,Udaipur,Rajasthan,2022,1,Q1,Saturday,2
ORD02404,C0886,2023-01-08,Delivered,Credit Card,Asansol,West Bengal,2023,1,Q1,Sunday,1
ORD02405,C0585,2023-04-07,Returned,UPI,Hyderabad,Telangana,2023,4,Q2,Friday,14
ORD02406,C0197,2023-06-03,Cancelled,UPI,Howrah,West Bengal,2023,6,Q2,Saturday,22
ORD02407,C0878,2023-01-14,Delivered,Credit Card,Coimbatore,Tamil Nadu,2023,1,Q1,Saturday,2
ORD02408,C0875,2023-10-11,Delivered,Credit Card,Jodhpur,Rajasthan,2023,10,Q4,Wednesday,41
ORD02409,C0112,2023-02-11,Delivered,Debit Card,Lucknow,Uttar Pradesh,2023,2,Q1,Saturday,6
ORD02410,C0948,2022-02-24,Delivered,COD,Howrah,West Bengal,2022,2,Q1,Thursday,8
ORD02411,C0877,2022-07-11,Delivered,UPI,Jodhpur,Rajasthan,2022,7,Q3,Monday,28
ORD02412,C0439,2023-05-05,Delivered,Credit Card,Salem,Tamil Nadu,2023,5,Q2,Friday,18
ORD02413,C0783,2022-11-20,Delivered,Credit Card,Jodhpur,Rajasthan,2022,11,Q4,Sunday,46
ORD02414,C0182,2022-10-15,Returned,UPI,Bengaluru,Karnataka,2022,10,Q4,Saturday,41
ORD02415,C0835,2022-09-15,Delivered,Credit Card,Siliguri,West Bengal,2022,9,Q3,Thursday,37
ORD02416,C0007,2023-07-04,Delivered,Credit Card,Jaipur,Rajasthan,2023,7,Q3,Tuesday,27
ORD02417,C0493,2023-12-30,Delivered,Credit Card,Karimnagar,Telangana,2023,12,Q4,Saturday,52
ORD02418,C0178,2023-08-15,Delivered,COD,New Delhi,Delhi,2023,8,Q3,Tuesday,33
ORD02419,C0954,2022-10-07,Delivered,COD,Ahmedabad,Gujarat,2022,10,Q4,Friday,40
ORD02420,C0874,2022-06-18,Delivered,Credit Card,Udaipur,Rajasthan,2022,6,Q2,Saturday,24
ORD02421,C0942,2022-06-18,Delivered,Credit Card,Chennai,Tamil Nadu,2022,6,Q2,Saturday,24
ORD02422,C0351,2022-08-22,Delivered,Debit Card,Janakpuri,Delhi,2022,8,Q3,Monday,34
ORD02423,C0050,2023-04-18,Delivered,COD,Ajmer,Rajasthan,2023,4,Q2,Tuesday,16
ORD02424,C0272,2023-06-11,Delivered,UPI,Madurai,Tamil Nadu,2023,6,Q2,Sunday,23
ORD02425,C0516,2022-11-29,Cancelled,Credit Card,Warangal,Telangana,2022,11,Q4,Tuesday,48
ORD02426,C0033,2023-11-24,Pending,UPI,Lucknow,Uttar Pradesh,2023,11,Q4,Friday,47
ORD02427,C0668,2023-04-24,Delivered,UPI,Durgapur,West Bengal,2023,4,Q2,Monday,17
ORD02428,C0115,2022-05-24,Pending,UPI,New Delhi,Delhi,2022,5,Q2,Tuesday,21
ORD02429,C0789,2023-07-05,Delivered,Debit Card,Vadodara,Gujarat,2023,7,Q3,Wednesday,27
ORD02430,C0752,2022-03-28,Delivered,COD,Gandhinagar,Gujarat,2022,3,Q1,Monday,13
ORD02431,C0249,2023-11-12,Delivered,Debit Card,Jodhpur,Rajasthan,2023,11,Q4,Sunday,45
ORD02432,C0174,2022-02-01,Delivered,Net Banking,Salem,Tamil Nadu,2022,2,Q1,Tuesday,5
ORD02433,C0702,2022-06-23,Cancelled,Net Banking,Karimnagar,Telangana,2022,6,Q2,Thursday,25
ORD02434,C0671,2023-07-10,Delivered,Net Banking,Kolkata,West Bengal,2023,7,Q3,Monday,28
ORD02435,C0986,2022-09-10,Cancelled,UPI,Jabalpur,Madhya Pradesh,2022,9,Q3,Saturday,36
ORD02436,C0396,2023-09-16,Pending,COD,New Delhi,Delhi,2023,9,Q3,Saturday,37
ORD02437,C0516,2022-05-29,Delivered,Net Banking,Siliguri,West Bengal,2022,5,Q2,Sunday,21
ORD02438,C0903,2022-11-09,Delivered,Net Banking,Howrah,West Bengal,2022,11,Q4,Wednesday,45
ORD02439,C0071,2023-02-10,Delivered,Credit Card,Belagavi,Karnataka,2023,2,Q1,Friday,6
ORD02440,C0863,2023-03-12,Delivered,UPI,Hyderabad,Telangana,2023,3,Q1,Sunday,10
ORD02441,C0939,2023-11-18,Pending,UPI,Agra,Uttar Pradesh,2023,11,Q4,Saturday,46
ORD02442,C0846,2023-06-29,Delivered,Credit Card,Jaipur,Rajasthan,2023,6,Q2,Thursday,26
ORD02443,C0487,2023-09-10,Delivered,Credit Card,Kolkata,West Bengal,2023,9,Q3,Sunday,36
ORD02444,C0016,2023-10-20,Delivered,Debit Card,Hyderabad,Telangana,2023,10,Q4,Friday,42
ORD02445,C0660,2023-09-03,Delivered,Credit Card,Howrah,West Bengal,2023,9,Q3,Sunday,35
ORD02446,C0677,2022-09-19,Cancelled,Debit Card,Khammam,Telangana,2022,9,Q3,Monday,38
ORD02447,C0594,2023-03-12,Pending,Credit Card,Ujjain,Madhya Pradesh,2023,3,Q1,Sunday,10
ORD02448,C0063,2022-11-10,Pending,UPI,Tiruchirappalli,Tamil Nadu,2022,11,Q4,Thursday,45
ORD02449,C0858,2023-05-06,Delivered,Net Banking,Indore,Madhya Pradesh,2023,5,Q2,Saturday,18
ORD02450,C0386,2022-08-27,Delivered,UPI,Madurai,Tamil Nadu,2022,8,Q3,Saturday,34
ORD02451,C0766,2023-01-26,Returned,UPI,Ujjain,Madhya Pradesh,2023,1,Q1,Thursday,4
ORD02452,C0852,2023-07-25,Delivered,Credit Card,Coimbatore,Tamil Nadu,2023,7,Q3,Tuesday,30
ORD02453,C0242,2022-09-01,Delivered,UPI,Tiruchirappalli,Tamil Nadu,2022,9,Q3,Thursday,35
ORD02454,C0512,2022-01-31,Delivered,Net Banking,Belagavi,Karnataka,2022,1,Q1,Monday,5
ORD02455,C0177,2023-06-14,Cancelled,COD,Indore,Madhya Pradesh,2023,6,Q2,Wednesday,24
ORD02456,C0947,2022-08-06,Delivered,UPI,Ujjain,Madhya Pradesh,2022,8,Q3,Saturday,31
ORD02457,C0190,2022-08-24,Delivered,UPI,Bengaluru,Karnataka,2022,8,Q3,Wednesday,34
ORD02458,C0396,2023-04-18,Delivered,UPI,Belagavi,Karnataka,2023,4,Q2,Tuesday,16
ORD02459,C0862,2023-10-09,Delivered,Net Banking,Aurangabad,Maharashtra,2023,10,Q4,Monday,41
ORD02460,C0125,2022-01-12,Delivered,Net Banking,Rajkot,Gujarat,2022,1,Q1,Wednesday,2
ORD02461,C0393,2022-04-06,Delivered,COD,Rohini,Delhi,2022,4,Q2,Wednesday,14
ORD02462,C0297,2022-11-23,Delivered,Debit Card,Saket,Delhi,2022,11,Q4,Wednesday,47
ORD02463,C0523,2022-02-18,Returned,UPI,Belagavi,Karnataka,2022,2,Q1,Friday,7
ORD02464,C0200,2022-11-19,Delivered,Net Banking,Warangal,Telangana,2022,11,Q4,Saturday,46
ORD02465,C0853,2023-11-24,Returned,UPI,Gwalior,Madhya Pradesh,2023,11,Q4,Friday,47
ORD02466,C0469,2023-02-18,Pending,UPI,New Delhi,Delhi,2023,2,Q1,Saturday,7
ORD02467,C0976,2023-08-26,Delivered,Net Banking,Agra,Uttar Pradesh,2023,8,Q3,Saturday,34
ORD02468,C0925,2023-12-07,Delivered,Credit Card,Kolkata,West Bengal,2023,12,Q4,Thursday,49
ORD02469,C0276,2022-04-05,Delivered,COD,Kota,Rajasthan,2022,4,Q2,Tuesday,14
ORD02470,C0307,2022-03-30,Returned,Debit Card,Udaipur,Rajasthan,2022,3,Q1,Wednesday,13
ORD02471,C0002,2023-04-03,Delivered,UPI,Rohini,Delhi,2023,4,Q2,Monday,14
ORD02472,C0276,2023-09-26,Delivered,Credit Card,Ujjain,Madhya Pradesh,2023,9,Q3,Tuesday,39
ORD02473,C0792,2023-07-30,Returned,Credit Card,Nagpur,Maharashtra,2023,7,Q3,Sunday,30
ORD02474,C0302,2023-07-22,Delivered,Credit Card,Warangal,Telangana,2023,7,Q3,Saturday,29
ORD02475,C0637,2023-02-19,Delivered,Debit Card,Ujjain,Madhya Pradesh,2023,2,Q1,Sunday,7
ORD02476,C0240,2023-07-07,Delivered,Credit Card,Aurangabad,Maharashtra,2023,7,Q3,Friday,27
ORD02477,C0484,2023-06-26,Pending,Debit Card,Bhopal,Madhya Pradesh,2023,6,Q2,Monday,26
ORD02478,C0075,2023-01-08,Delivered,Net Banking,Gandhinagar,Gujarat,2023,1,Q1,Sunday,1
ORD02479,C0372,2023-04-10,Cancelled,Credit Card,Jodhpur,Rajasthan,2023,4,Q2,Monday,15
ORD02480,C0710,2023-09-01,Delivered,UPI,Jaipur,Rajasthan,2023,9,Q3,Friday,35
ORD02481,C0442,2023-12-20,Returned,Credit Card,Mysuru,Karnataka,2023,12,Q4,Wednesday,51
ORD02482,C0573,2022-07-11,Delivered,UPI,Khammam,Telangana,2022,7,Q3,Monday,28
ORD02483,C0876,2022-01-06,Returned,COD,Belagavi,Karnataka,2022,1,Q1,Thursday,1
ORD02484,C0957,2022-05-23,Pending,Debit Card,Gwalior,Madhya Pradesh,2022,5,Q2,Monday,21
ORD02485,C0523,2022-11-18,Pending,UPI,Durgapur,West Bengal,2022,11,Q4,Friday,46
ORD02486,C0298,2023-12-25,Delivered,Debit Card,Rajkot,Gujarat,2023,12,Q4,Monday,52
ORD02487,C0395,2023-09-09,Delivered,UPI,Vadodara,Gujarat,2023,9,Q3,Saturday,36
ORD02488,C0149,2022-10-15,Delivered,Debit Card,Khammam,Telangana,2022,10,Q4,Saturday,41
ORD02489,C0447,2022-09-30,Delivered,UPI,Jodhpur,Rajasthan,2022,9,Q3,Friday,39
ORD02490,C0525,2023-08-25,Delivered,UPI,Vadodara,Gujarat,2023,8,Q3,Friday,34
ORD02491,C0273,2022-05-16,Delivered,Credit Card,Agra,Uttar Pradesh,2022,5,Q2,Monday,20
ORD02492,C0498,2022-02-16,Delivered,Debit Card,Agra,Uttar Pradesh,2022,2,Q1,Wednesday,7
ORD02493,C0866,2023-08-15,Delivered,Net Banking,Chennai,Tamil Nadu,2023,8,Q3,Tuesday,33
ORD02494,C0851,2022-01-01,Returned,UPI,Asansol,West Bengal,2022,1,Q1,Saturday,52
ORD02495,C0648,2023-02-13,Delivered,Debit Card,Mumbai,Maharashtra,2023,2,Q1,Monday,7
ORD02496,C0282,2022-02-24,Delivered,UPI,Asansol,West Bengal,2022,2,Q1,Thursday,8
ORD02497,C0868,2023-04-27,Pending,Credit Card,Madurai,Tamil Nadu,2023,4,Q2,Thursday,17
ORD02498,C0336,2022-10-14,Delivered,UPI,Khammam,Telangana,2022,10,Q4,Friday,41
ORD02499,C0188,2022-06-14,Delivered,Debit Card,Khammam,Telangana,2022,6,Q2,Tuesday,24
ORD02500,C0140,2023-03-06,Delivered,COD,New Delhi,Delhi,2023,3,Q1,Monday,10
ORD02501,C0007,2023-05-09,Delivered,Debit Card,Nizamabad,Telangana,2023,5,Q2,Tuesday,19
ORD02502,C0094,2022-04-29,Delivered,COD,Hyderabad,Telangana,2022,4,Q2,Friday,17
ORD02503,C0865,2023-04-20,Cancelled,UPI,Indore,Madhya Pradesh,2023,4,Q2,Thursday,16
ORD02504,C0191,2023-03-14,Delivered,Net Banking,Mangaluru,Karnataka,2023,3,Q1,Tuesday,11
ORD02505,C0970,2023-03-28,Delivered,Credit Card,Howrah,West Bengal,2023,3,Q1,Tuesday,13
ORD02506,C0034,2023-04-19,Delivered,Credit Card,New Delhi,Delhi,2023,4,Q2,Wednesday,16
ORD02507,C0005,2023-05-11,Delivered,Debit Card,Kolkata,West Bengal,2023,5,Q2,Thursday,19
ORD02508,C0588,2022-11-16,Delivered,UPI,Belagavi,Karnataka,2022,11,Q4,Wednesday,46
ORD02509,C0831,2023-10-24,Delivered,Credit Card,Kanpur,Uttar Pradesh,2023,10,Q4,Tuesday,43
ORD02510,C0608,2023-07-23,Delivered,Net Banking,Rajkot,Gujarat,2023,7,Q3,Sunday,29
ORD02511,C0135,2023-09-02,Delivered,COD,Udaipur,Rajasthan,2023,9,Q3,Saturday,35
ORD02512,C0857,2022-04-01,Pending,Debit Card,Hubballi,Karnataka,2022,4,Q2,Friday,13
ORD02513,C0486,2022-07-27,Cancelled,Net Banking,Warangal,Telangana,2022,7,Q3,Wednesday,30
ORD02514,C0924,2022-03-14,Delivered,UPI,Mysuru,Karnataka,2022,3,Q1,Monday,11
ORD02515,C0794,2023-07-29,Delivered,Credit Card,Madurai,Tamil Nadu,2023,7,Q3,Saturday,30
ORD02516,C0480,2022-10-31,Delivered,Net Banking,Chennai,Tamil Nadu,2022,10,Q4,Monday,44
ORD02517,C0263,2023-06-21,Returned,Net Banking,Asansol,West Bengal,2023,6,Q2,Wednesday,25
ORD02518,C0431,2023-06-27,Delivered,Net Banking,Howrah,West Bengal,2023,6,Q2,Tuesday,26
ORD02519,C0040,2023-03-16,Delivered,Credit Card,Karimnagar,Telangana,2023,3,Q1,Thursday,11
ORD02520,C0913,2022-11-03,Pending,Credit Card,Rohini,Delhi,2022,11,Q4,Thursday,44
ORD02521,C0991,2022-07-01,Delivered,UPI,Nizamabad,Telangana,2022,7,Q3,Friday,26
ORD02522,C0937,2022-05-22,Delivered,UPI,Varanasi,Uttar Pradesh,2022,5,Q2,Sunday,20
ORD02523,C0836,2023-03-31,Pending,Debit Card,Nashik,Maharashtra,2023,3,Q1,Friday,13
ORD02524,C0460,2023-09-27,Delivered,UPI,Udaipur,Rajasthan,2023,9,Q3,Wednesday,39
ORD02525,C0211,2023-08-02,Delivered,Net Banking,Jodhpur,Rajasthan,2023,8,Q3,Wednesday,31
ORD02526,C0554,2022-12-08,Pending,UPI,Bhopal,Madhya Pradesh,2022,12,Q4,Thursday,49
ORD02527,C0645,2023-12-18,Delivered,UPI,Nashik,Maharashtra,2023,12,Q4,Monday,51
ORD02528,C0911,2022-08-28,Delivered,UPI,Bhopal,Madhya Pradesh,2022,8,Q3,Sunday,34
ORD02529,C0798,2023-06-04,Pending,UPI,Hubballi,Karnataka,2023,6,Q2,Sunday,22
ORD02530,C0337,2022-10-30,Returned,Credit Card,Pune,Maharashtra,2022,10,Q4,Sunday,43
ORD02531,C0704,2023-12-21,Delivered,Debit Card,Jaipur,Rajasthan,2023,12,Q4,Thursday,51
ORD02532,C0380,2022-08-28,Delivered,COD,Ajmer,Rajasthan,2022,8,Q3,Sunday,34
ORD02533,C0699,2022-07-01,Pending,Net Banking,Lucknow,Uttar Pradesh,2022,7,Q3,Friday,26
ORD02534,C0449,2022-11-18,Returned,COD,Coimbatore,Tamil Nadu,2022,11,Q4,Friday,46
ORD02535,C0011,2022-06-11,Cancelled,Debit Card,Kolkata,West Bengal,2022,6,Q2,Saturday,23
ORD02536,C0328,2022-04-24,Delivered,Net Banking,Mumbai,Maharashtra,2022,4,Q2,Sunday,16
ORD02537,C0990,2023-11-02,Delivered,Credit Card,Madurai,Tamil Nadu,2023,11,Q4,Thursday,44
ORD02538,C0348,2022-02-02,Delivered,UPI,Gandhinagar,Gujarat,2022,2,Q1,Wednesday,5
ORD02539,C0784,2023-03-30,Returned,Net Banking,Ahmedabad,Gujarat,2023,3,Q1,Thursday,13
ORD02540,C0564,2022-02-20,Pending,Debit Card,Gandhinagar,Gujarat,2022,2,Q1,Sunday,7
ORD02541,C0660,2022-01-29,Pending,Debit Card,Gwalior,Madhya Pradesh,2022,1,Q1,Saturday,4
